concept_id, concept_name,concept_rename
diy1601_481,juggling;juggle;ball;tricks;cigar;boxes;balls;patterns;trick;basic,
diy1601_482,bunraku;puppet;controller;wrist;control;sanding;tubes;dowel;adding;cutting,
diy1601_483,hop;hip;tap;dancing;dance;advanced;intermediate;move;choreography;combinations,
diy1601_484,clay;pottery;tips;bowl;tea;dish;ceramic;throwing;building;set,
diy1601_485,greek;food;cooking;recipe;garlic;pesto;hummus;adding;stuffed;dates,
diy1601_486,bartend;cocktails;serving;decorating;mixing;colada;adding;ice;cocktail;margarita,
diy1601_487,ice;hockey;warm;skating;tips;basics;exercise;stretch;leg;crossover,
diy1601_488,latin;dance;workout;latino;home;jazz;dancing;stretching;exercises;stretches,
diy1601_489,ffa;pigs;auction;pig;preparing;build;pen;safe;feeding;buying,
diy1601_490,baseball;hitting;swing;hit;batting;stance;mechanics;techniques;mental;approach,
diy1601_491,radio;station;equipment;operation;interview;player;functions;live;air;mixing,
diy1601_492,pro;logic;tools;tips;recording;music;reverbnation;com;techniques;automation,
diy1601_493,beatboxing;basic;putting;beat;cymbal;tongue;clicks;fill;hits;lip,
diy1601_494,pain;relief;relieve;natural;herbs;stretching;prevention;causes;rest;continues,
diy1601_495,leather;distress;signals;emergency;crafts;signal;using;tips;fringe;knife,
diy1601_496,computer;help;buy;printer;ink;editing;pictures;choose;software;epson,
diy1601_497,play;music;tuba;sheet;harmonica;read;notes;clef;understanding;treble,
diy1601_498,myspace;using;add;profile;page;background;music;create;change;hide,
diy1601_499,myspace;page;create;promote;layout;profile;tips;music;background;upload,
diy1601_500,beauty;pageant;direct;pageants;platform;directing;writing;essay;essays;choosing,
diy1601_501,dance;steps;salsa;women;dancing;basic;bachata;techniques;merengue;cross,
diy1601_502,makeup;apply;fake;effects;bruises;base;age;facial;hair;corrective,
diy1601_503,chinese;write;radical;symbols;radicals;characters;mouth;erect;hand;words,
diy1601_504,makeup;prosthetic;goth;glitter;applying;film;witch;create;glamor;apply,
diy1601_505,skateboard;switch;ollie;kickflip;curb;doing;ramp;skateboarding;stairs;kickflips,
diy1601_506,bicycle;maintenance;repairs;bike;adjust;fix;chain;replace;install;change,
diy1601_507,teeth;whitening;procedures;trays;products;whiten;custom;popularity;white;considerations,
diy1601_508,unknown,
diy1601_509,mixed;drink;drinks;rum;gin;tequila;whiskey;cocktail;vodka;beer,
diy1601_510,video;resume;resumes;job;tips;people;common;apply;alternatives;clothing,
diy1601_511,concrete;garden;bench;spheres;molds;casting;mix;materials;sphere;mixing,
diy1601_512,rescue;river;kayak;water;boat;swift;white;throw;techniques;based,
diy1601_513,sprinkler;system;install;sprinklers;installing;sod;lay;head;pvc;pipe,
diy1601_514,math;fractions;games;lessons;learning;adding;subtracting;improving;study;using,
diy1601_515,building;telegraph;matter;chemistry;periodic;table;science;atoms;acids;bases,
diy1601_516,science;presentation;periodic;table;fair;finding;aluminum;autobiography;poster;placement,
diy1601_517,electric;guitars;guitar;build;learning;amps;physics;pickup;kinds;amplifiers,
diy1601_518,yoga;facial;exercises;sound;vowel;exercise;gazing;expanding;lips;cheeks,
diy1601_519,photography;tips;amateur;photographer;photograph;becoming;camera;children;photojournalist;buying,
diy1601_520,relief;printmaking;print;techniques;ideas;registration;basics;materials;printing;proof,
diy1601_521,swimming;clean;pools;pool;maintain;test;baskets;brush;auto;chlorinators,
diy1601_522,bellagio;faux;finish;painting;techniques;tips;compound;base;coat;mudding,
diy1601_523,guitar;build;own;building;tools;types;neck;overview;checking;scale,
diy1601_524,tools;sharpen;sharpening;garden;hand;mower;push;drill;bit;blade,
diy1601_525,aikido;defense;self;women;techniques;wrist;attack;staff;ken;grab,
diy1601_526,rap;recording;song;tips;microphone;vocals;listening;mistakes;hype;track,
diy1601_527,music;beats;rap;write;independent;hip;hop;coast;tips;beat,
diy1601_528,car;maintenance;change;fluid;air;add;oil;freon;conditioner;filter,
diy1601_529,fishing;ice;trip;fish;techniques;skills;jig;bait;tips;maintenance,
diy1601_530,fashion;tips;advice;wear;wardrobe;dress;clothes;clothing;choose;suit,
diy1601_531,argentine;tango;women;hip;hop;dancing;dance;thirty;step;walking,
diy1601_532,baked;alaska;mole;poblano;sauce;coconut;lait;recipe;peppers;adding,
diy1601_533,fence;picket;geraniums;african;violets;installing;bougainvillea;growing;care;caring,
diy1601_534,public;speaking;tuxedo;rental;wedding;tips;advice;measuring;matching;,
diy1601_535,body;cross;exercises;exercise;upper;training;lower;doing;core;fitness,
diy1601_536,bmx;tricks;basic;freestyle;bike;manual;trick;move;riding;180,
diy1601_537,aikido;techniques;waza;intermediate;wrist;advanced;grab;tsuki;mune;ryotedori,
diy1601_538,champagne;varieties;region;champagnes;montagne;leclerc;briant;les;cheves;pierreuses,
diy1601_539,children;picture;crafts;microsoft;puppet;google;ball;book;excel;frame,
diy1601_540,macrobiotic;lifestyle;tips;diet;recipes;cooking;meal;using;vegetables;eating,
diy1601_541,aligner;spine;using;shoulders;massage;sciatic;nerve;gluteal;kidney;meridian,
diy1601_542,masks;mask;skin;oily;dry;remove;ingredients;apply;types;determine,
diy1601_543,glider;sailplane;pilot;flight;flying;speed;thermals;using;obtaining;student,
diy1601_544,blood;donation;processes;donations;donating;drawing;history;collection;bags;process,
diy1601_545,organ;hammond;lesson;chords;tips;major;bass;chord;minor;gospel,
diy1601_546,fan;ceiling;install;tools;home;improvement;mounting;assembling;motor;blades,
diy1601_547,door;fold;table;install;weatherstripping;portable;garage;exterior;cut;blade,
diy1601_548,pumpkin;cupcakes;bake;spice;spiced;tips;cream;icing;ingredients;vanilla,
diy1601_549,windows;documents;organization;folder;setting;downloads;searching;files;benefits;window,
diy1601_550,yoga;prenatal;massage;pose;thai;poses;blocks;intro;props;headstand,
diy1601_551,unknown,
diy1601_552,maid;laundry;clothes;career;information;wash;store;qualifications;pros;cons,
diy1601_553,crafts;rain;wooden;spoon;stick;paper;party;hats;hat;sticks,
diy1601_554,surfboard;glass;glassing;custom;color;fiberglass;tape;rails;decals;safety,
diy1601_555,video;digital;professional;camera;basics;editing;media;tips;tools;audio,
diy1601_556,computer;hardware;information;connect;memory;monitor;clean;screen;erase;video,
diy1601_557,bowling;advanced;tips;bowl;pin;spare;ball;correct;stance;release,
diy1601_558,cover;writing;letters;letter;write;job;assistant;internship;teaching;build,
diy1601_559,wigs;guide;wig;basic;prices;care;gifts;adjust;maintenance;select,
diy1601_560,bible;games;kids;play;game;ark;tag;protect;noah;name,
diy1601_561,compatibility;astrological;sign;guide;signs;romance;using;astrology;leo;understanding,
diy1601_562,cat;food;serve;homemade;treats;ingredients;liver;kitty;heaven;tuna,
diy1601_563,stand;comedian;comedy;tips;material;develop;comics;audience;entrance;therapy,
diy1601_564,tuxedo;rental;tips;measurements;tuxedos;chest;arm;height;weight;wear,
diy1601_565,dry;cleaning;sweater;wash;suit;stains;ties;removing;clean;sweaters,
diy1601_566,paint;house;exterior;pressure;wall;painting;living;eaves;roof;wash,
diy1601_567,car;model;winterize;winterizing;assemble;cars;antifreeze;checking;learn;painting,
diy1601_568,drum;play;drums;beats;beginning;beat;tips;stroke;roll;hat,
diy1601_569,linguine;aglio;olio;chicken;parmigiana;recipe;ingredients;vegetables;chop;broccoli,
diy1601_570,music;producer;studio;becoming;heard;start;career;sound;waves;produce,
diy1601_571,arrangement;tropical;floral;wedding;flower;arrangements;flowers;foam;adding;greenery,
diy1601_572,weight;training;programs;exercises;lose;skiers;marital;arts;intensity;explosive,
diy1601_573,water;sports;wakeboard;ski;air;drive;boat;double;whirlybird;grab,
diy1601_574,cats;caring;kittens;cat;veterinary;supplements;care;trimming;nails;visits,
diy1601_575,magic;table;dinner;office;tricks;beef;stroganoff;cream;mushroom;soup,
diy1601_576,scuba;diving;lessons;underwater;pressure;suit;mask;understand;assemble;equipment,
diy1601_577,soundproofing;basic;tips;techniques;studio;recording;rain;stick;play;installing,
diy1601_578,puppy;basic;care;correcting;behaviors;biting;aggressive;vaccinations;treating;worms,
diy1601_579,design;art;dimensional;creating;color;media;theory;abstract;textures;inspiration,
diy1601_580,lawn;bowling;strategy;scores;measuring;etiquette;mat;rules;rolling;teams,
diy1601_581,massage;techniques;tips;therapist;foot;massages;buy;arm;scalp;giving,
diy1601_582,baby;top;tab;curtains;pillow;table;runner;quilted;cover;soy,
diy1601_583,soccer;tips;play;ball;youth;kick;coach;buy;kids;drill,
diy1601_584,elliptical;trainers;trainer;workout;programs;techniques;form;posture;free;weights,
diy1601_585,painting;paints;body;ideas;spider;star;lion;snake;joker;adding,
diy1601_586,gift;exchange;tea;fruit;mix;brewing;ferment;scoby;flavoring;ingredients,
diy1601_587,hoop;hula;basics;torso;upper;body;chest;moving;arms;arm,
diy1601_588,bead;glass;flamework;beginners;beads;safety;using;creating;history;kiln,
diy1601_589,women;business;clothes;blazers;spicing;shoes;casual;friday;jewelry;dress,
diy1601_590,tips;skin;care;red;carpet;jeans;fashion;organize;closet;products,
diy1601_591,yoga;moms;exercises;abdominal;pose;breathing;muscles;leg;stretches;balloon,
diy1601_592,archery;bow;arrow;shoot;equipment;beginners;guide;using;target;shooting,
diy1601_593,tanning;sun;tan;tanned;faster;outside;shower;proper;fake;stay,
diy1601_594,contortionist;basic;stretches;splits;handstand;contortionism;legs;aerial;bends;flexibility,
diy1601_595,napkin;modeling;folding;tips;fold;model;napkins;agency;crown;fan,
diy1601_596,windshield;repair;break;tools;breaks;bullseye;resin;clean;store;buy,
diy1601_597,henna;tattoos;draw;design;add;paste;tattoo;gilding;crystals;designs,
diy1601_598,workout;home;body;exercises;lower;squat;waist;dip;abdominal;leg,
diy1601_599,gymnastics;cartwheel;tumbling;tips;stretches;dive;finishing;perfect;arm;precautions,
diy1601_600,goggles;swimming;accessories;swim;prescription;competition;noses;olympic;women;ratings,
diy1601_601,dog;training;train;stop;teach;bark;barking;dogs;scent;swimming,
diy1601_602,diabetes;nutrition;type;diabetics;blood;sugar;symptoms;reading;nutritional;labels,
diy1601_603,djembe;drum;rings;tightening;repair;care;ring;knotting;lacing;repairs,
diy1601_604,running;school;star;football;move;stance;stay;hurdle;technique;hold,
diy1601_605,rodeo;barrel;racing;tips;horse;preventing;doing;pattern;mental;preparation,
diy1601_606,golf;squash;tennis;drills;tips;chipping;swing;player;shot;pitching,
diy1601_607,beef;recipe;broccoli;spring;chicken;green;bean;casserole;soup;hot,
diy1601_608,hair;curly;styling;products;drying;using;naturally;bounce;test;medium,
diy1601_609,tempura;japanese;sushi;california;rolls;roll;vegetable;spring;food;recipes,
diy1601_610,massage;dog;benefits;puppy;increased;flexibility;pain;ailments;stress;anxiety,
diy1601_611,fuel;pump;repair;replace;tank;remove;car;injection;gas;removing,
diy1601_612,surf;learn;surfing;board;tips;catch;wave;conditions;enter;ocean,
diy1601_613,powered;fly;para;glider;paraglider;paragliding;motor;ground;starting;choosing,
diy1601_614,fish;care;pet;aquarium;tank;buy;supplies;saltwater;shark;clean,
diy1601_615,wood;carving;sculpture;tips;lines;guidelines;define;holes;edges;select,
diy1601_616,jewelry;beaded;basics;wire;memory;beads;bracelets;clasps;using;tigertail,
diy1601_617,guide;dog;training;intro;time;names;stairs;harness;obstacles;pedestrians,
diy1601_618,wall;mural;painting;plan;murals;paint;brush;tips;materials;rags,
diy1601_619,vienna;artists;biedermeier;post;impressionist;expressionist;gustav;klimt;style;vincent,
diy1601_620,curly;haircuts;hairstyles;hair;cut;layers;front;section;check;shampooing,
diy1601_621,juggling;clubs;balls;ball;club;juggle;advanced;tricks;beginning;pattern,
diy1601_622,juggling;crystal;sticks;balls;ball;tricks;club;beginner;trick;mess,
diy1601_623,hair;curly;blow;color;drying;hairstyles;hairstyling;highlight;dry;highlights,
diy1601_624,hair;trimming;trim;mustache;cut;haircuts;creating;cutting;using;haircut,
diy1601_625,health;club;ski;basics;beginners;manage;private;skis;skiing;importance,
diy1601_626,enchiladas;produce;shopping;greek;pick;fresh;picking;quesadillas;hummus;pita,
diy1601_627,home;spa;treatments;skin;honey;scrub;facial;mask;using;olive,
diy1601_628,track;field;tips;stretching;body;lower;stretch;upper;stretches;shoulders,
diy1601_629,videos;edit;create;video;encoding;media;dvd;capturing;movie;options,
diy1601_630,skin;care;tips;valentine;acne;day;facial;treatments;healthy;products,
diy1601_631,skateboarding;tricks;tips;skateboard;grind;slide;step;choosing;power;rock,
diy1601_632,cornrows;braid;hair;care;cornrow;black;styles;accessorize;children;create,
diy1601_633,nail;care;nails;fingernails;stop;polish;toenails;choose;grow;treat,
diy1601_634,travel;tips;budget;world;traveling;selecting;staying;toiletries;packing;resources,
diy1601_635,hot;tub;choose;perfect;spa;jets;cover;jetpack;swap;seat,
diy1601_636,sweet;potato;casserole;adding;ingredients;mixing;potatoes;topping;utensils;cooking,
diy1601_637,air;intake;custom;install;remove;installation;stock;installing;secure;buy,
diy1601_638,maintenance;basic;auto;check;car;engine;levels;fluids;tires;buy,
diy1601_639,drum;tune;sets;tuning;tips;snare;bass;muffling;head;kit,
diy1601_640,sports;reporter;local;cover;journalism;teams;broadcaster;broadcasting;reporting;interview,
diy1601_641,video;cards;choosing;installing;card;pci;types;upgrades;connect;computer,
diy1601_642,didgeridoo;play;articulation;tongue;basic;technique;double;breath;playing;vocalizations,
diy1601_643,insurance;auto;advice;premiums;car;affect;vehicle;types;credit;differences,
diy1601_644,turtles;pet;turtle;care;eat;clean;tank;food;dead;box,
diy1601_645,repairs;home;electrical;repair;plumbing;improvements;supplies;buy;choose;toilet,
diy1601_646,camera;photography;itunes;lenses;choosing;using;shooting;styles;professional;equipment,
diy1601_647,laundry;tips;folding;washing;ironing;pants;machine;dryer;hangers;socks,
diy1601_648,computer;upgrades;repairs;peripherals;drive;clean;hard;install;external;printer,
diy1601_649,dog;training;care;feeding;tips;train;catch;feed;balanced;diet,
diy1601_650,kayaking;advanced;holes;freestyle;playing;tricks;beginning;moves;kayak;rodeo,
diy1601_651,bezel;setting;gold;ring;sizing;set;gemstone;stone;settings;polishing,
diy1601_652,tennis;sport;play;playing;tips;hit;warm;drills;ball;maintain,
diy1601_653,aqua;fitness;pool;workouts;basic;workout;water;crunches;doing;adding,
diy1601_654,ephemera;antiques;collecting;collect;imported;vintage;collectibles;japan;japanese;magazine,
diy1601_655,hair;hairstyles;hairstyle;1950s;choppy;1960s;coloring;volume;blow;curly,
diy1601_656,chi;gong;tai;movements;movement;exercise;separate;single;energy;ball,
diy1601_657,african;drums;play;djembe;drum;kuku;rhythm;drumming;playing;beats,
diy1601_658,noodles;soba;chinese;lentil;soup;spicy;eggplant;kamut;prepare;bread,
diy1601_659,wine;pairing;wines;food;tasting;tips;sparkling;cheese;champagne;types,
diy1601_660,whitewater;kayaking;kayak;gear;tips;basic;safety;river;rescue;paddle,
diy1601_661,day;stamping;crafts;easter;mother;valentine;scrapbook;tips;cards;gift,
diy1601_662,sign;dating;zodiac;astrology;date;spot;understanding;woman;capricorn;scorpio,
diy1601_663,weight;gaining;losing;fitness;home;tips;lose;exercise;exercises;fast,
diy1601_664,actress;insects;bugs;becoming;acting;fruit;flies;tips;bite;fly,
diy1601_665,motorcycle;riding;wheelie;pop;basics;wheelies;stunting;proper;gear;twelve,
diy1601_666,golf;tips;ball;hit;shot;club;green;grip;clubs;swing,
diy1601_667,home;replacment;custom;blade;knife;knives;edge;steel;secondary;bevel;safety;,
diy1601_668,vegetable;fruit;gardening;grow;harvest;store;peppers;lettuce;carrots;basil,
